comment_id,reply_to_comment_id,comment_nr,content_id,comment_text,LABEL
3326,,18,192,Indurare ??? 5 Kg de NAPALM !!!! MOARTE CIORILOR !!!!,2
3327,,19,192,Muie la tigani !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! moarte ciorilor din cluj,2
3328,,20,192,"La puscarie cu ei si obligatoriu la munca silnica minim 5 ani zi de zi,cu siguranta le vor iesi figurile din cap!",0
3329,,21,192,"LA PARNAIE CU CIORILEEEEE!!!Dreptate in sfarsit! Sa speram ca vor lua ani grei, gunoaiele de ciori",2
3330,,22,192,Pentru toti tiganii o vorba: arbeit macht frei.,2
3331,3330,23,192,Avem locuri libere :)),0
3332,3330,24,192,Si noi!,0
3333,3330,25,192,Cazare si transport din partea casei!,0
3334,3330,26,192,Sehr Gut!,0
3335,3330,27,192,"daca nu incap la voi ii luam la noi , dusuri revizionate recent , cuptoare noi!!!! nu ezitati , francezii va dau 300 euro sa plecati , noi va dam 500 euro sa veniti ;) zieg heil",0
3336,,28,192,La puscarie cu ciorileAu facut destul de rusine natiunea romana ar trebui toti expulzati cu unguri cu toti putem trai si fara ei.,2
3337,,29,192,"Trebuie pusi cu botul pe labe tiganii astia! Trebuie sa invete unde le e locul in societate: la periferie si umili! Daca nu incepe politia si jandarmeria sa-i dreseze, trebuie infiintate echipe care sa-i fragezeasca pana ori se supun ori dispar in India, de unde au aparut!",2
3338,,30,192,"Mie nu mi se pare chiar ok nici ce a facut ala batut, nu poti sa nu te dai din fata masinii ca ""nu vor muschii tai "", ca sa le faci in ciuda soferilor, faza sa petrecut pe carosabil unde mai erau masini parcate (ilegal desigur ) iar pietonii nu ar trebui sa astepte autobuzul pe carosabil in acea alveola si e treaba politiei sa ia masuri contra celor…ce parcheaza acolo, chiar daca o sa ma injurati multi eu zic ca baiatul ala si-a cautat-o putin si a reusit sa o si gaseasca,",0
3339,3338,31,192,a fost pe trotuar de-a dreptul ... scrie si in stire,0
3340,3338,32,192,"tiganu tot tigan e ca basescu,, puscarieefapta agravanta",0
3341,,33,192,"sa putrezeasca la temnita. oricum bobi ala stie cum e s-o iei la poponet, nu e nimic nou pt el :))si bagati-va in cur denumirile voastre inventate! ce e ala rom?? tigani au fost, tigani vor ramane! MOARTE CIORILOR!!!",2
3342,,34,192,"da ti le foc,mortii lor de ciori !!!",2
3343,,35,192,"Poi sa ceara indurare cat or vrea, dar in celula. Sa vedem cat vor fi detinutii de induratori.",0
3344,,36,192,Să stea în celulă cu Bercea Mondialuuuu.,0
3345,,37,192,"Sper ca baiatul sa aiba demnitatea sa NU se impace cu aceste GUNOAIE, mai ales dupa ce si-a pierdut tatal din cauza lor. Pe de alta parte se repune in discutie riscul ENORM (iti poti pierde viata!!) daca faci un GEST CIVIC, daca atentionezi pe cineva ca nu se arunca gunoaie pe jos, nu se parcheaza oriunde etc. La acest moment toti tiganii gabori, clanurile…interlope DOMNESC - realmente acesta e cuvintul, DOMNESC peste tara cu acceptul politiei care ia bani grei de la ei de-a lungul anilor. Si nu doar peste politie ci si peste justitie si la alte nivele si departamente. Vi se pare ca merge cineva sa ii intrebe DE UNDE au BMW? De unde au palate? Daca stiu citi? (cum au facut scoala de soferi?) NIMENI, NIMIC. E tara NIMANUI. Politia si justitia iau banii degeaba, sunt corupte pina in maduva.Jos palaria pentru studentul curajos si odihneasca-se in pace tatal sau.",2
3346,3345,38,192,Ai perfecta dreptate. Atitudine corecta.,0
3347,,39,192,"inca o data proprietari de BMW....rromi, scandal....n-ar avea noroc cu tot neamul lor!",0
3348,,40,192,"Aceste ciori au ucis indirect un om, iar prin violenta lor au dovedit ca prezinta un real pericol pentru societate, in state ciorile astea daca comiteau o asemenea fapta erau inchisi pentru cativa ani buni, pacat ca legea din romania o sa ii lase liberi cu o amenda.... sau cu suspendare :(",2
3349,,41,192,"Lasa ca intervin in galeria lui""U"".Acolo n-au retineri.",0
3350,,42,192,UNDE ESTI TU ANTONESCULE?,0
3351,,43,192,"ce indurare?????ce impacare????da....LEGEA ar trebui sa se indure de ei,si in loc de procese lungi si costisitoare,care mananca banii contribuabililor,si din care,probabil,mizerabilii astia vor iesi basma curata,tziganii sa fie spanzurati....doar asa vom scapa,poate de leprele astea!!!",2
3352,,44,192,"Domnilor jandarmi, aveti in dotare gaze iritante, bastoane, chiar pistoale. Sunteti antrenati in lupte corporale si voi va rugati de asemenea animale? Interveniti in forta, legea va apara si mai exista un secret. Ii puteti determina sa faca scandal, distrugeri si apoi interveniti. Doar asa vom scapa de jegurile astea care ne omoara pur si simplu…cu zilele.",2
3353,,45,192,Cine e studentu din Huedin?,0
3354,3353,46,192,"Ionut Rosu,zis si Cheloo,un baiat deosebit,il stiu f bine,am fost colegi de liceu si are 24 de ani",0
3355,,47,192,sa le multumiti din suflet alesilor neamului care au facut o noua legislati cu pdepse usoare cu conditii usoare si placute in puscarii trai pe vatrai din bani nostri Ar trebui facute lagare de munca fortata pentru asemenea specimene unde sa se educe si sa aduca ceva util tari cu pedepse de la 10 ani in sus Avem drumuri de facut cai ferate de reabilitat…dealuri de impadurit rauri de indiguit etc Nu poti omora un om ca nui crestineste dar il poti munci pana la epuizare sa i dai un turtoi si o cana de apa pe zi,2
3356,3355,48,192,parca eu am scris comentu asta .........la canal cu ei ..... :),2
3357,3355,49,192,Alesii poporului dau legi blande ca stiu ei de ce: pe multi dintre ei ii asteapta aceeasi soarta si-si pregatesc o sedere mai linistita.,0
3358,3355,50,192,"Ca bine zici tu, ratuta!! Complet de acord! tigan sau nu, sa plateasca pentru relele pe care le face! Asa, ii trimite la racoare, stau bine-merci la tv, telefoane au, table joaca, mancarica, caldurica... sa faca strat gros de grasime pe burtoc! Nimic, la lucru, ca alta data se gandeste daca mai face!!",0
3359,,51,192,pacat de cluj...,0
3360,,52,192,"Sa le bag peleu' in gât de boraturi astia toți ar trebui strânși si băgați la Roșia Montana la lucru pana mor nu sa vindem bogățiile țării la străini si care fura si de acolo, tăiată mana !! la a doua abatere tăiat capu si punct !! autoritățile ar trebui sa facă ceva mai mult... dupa ce se întâmpla sa omoare pe cineva e prea târziu...pe astia…doi i as spânzura in centru de un semafor in piața unirii sa vadă toți cioroii ce se întâmpla cand esti mare mare barosan si nu ti vezi de treaba ta ;)",2
3361,,53,192,"manelele ie viata noastra, noi furam pe romanii la colt de strada si dupaia merem sa bem baniii si ne place sa facem scandal, la noi nu ne intereseaza educatia si scoala, noi suntem romi si daca ne mai faceti tigani va batem, ca ne da multe drepturi uniunea europeana. si ne apara si suntem smecheri. ne place sa batem studenti pe strada, ne blace sa…dam cutit ... sa va feriti de toti rromi! :)))mereti la munca romani imputiti ca trebuie si noi sa furam ceva!avelo baftalo !!!!",2
3362,3361,54,192,Sunte-ti o adunatura de balegar nu smecheri.ciori borate,2
3363,3361,55,192,Da acsa voastra cum arde?,0
3364,,56,192,după ce a tâlhărit un homosexual italian cu care a acceptat să întreţină relaţii homosexuale.Bine cioara ! Homosexualule,2
3365,,57,192,Ciorile la puscarie....daca nu au facut scoala si nu au educatie poate se educa la puscarie ******i.Oricum Gherla e intre Cluj si Bistrita....e mai aproape de casa lor.,0
3366,,58,192,"Ba ziarist infect. Ala e tzigan boran, nu e rom cum zici tu. Ai auzit? Decat sa scri rom, mai bine nu mai scri nimic. Ala e tigan borat punct. La racoare cu ciorile alea. Tentativa de omor",2
3367,,0,193,"Ce va mai place sa judecati si sa batjocoriti! Aveti copii? Stati linistiti, ca nu va scuteste nimeni!",0
3368,,1,193,"Ma, eu la 22 de ani mi-am pierdut virginitatea(fata). Cum saracie se fut astea la 15 ani?",4
3369,,3,193,"Deci ar fi vrut sa se bucure de pula la 15 ani daca nu cumva s-a bucurat mai repede, dar cineva trebuia sa o informeze ca daca o umple de sloboz, ramane bortoasa. Urlau hormonii ca pe stadion in ea, nu s-a mai gandit la consecinte numai cum sa calareasca poneiul... da educatie sexuala trebuie sa isi dea ca iepurii la 12-13 ani",4
3370,3369,4,193,"@Licurici: Si daca ""urlau hormonii in ea"" si a facut sex, care-i treaba ta? De ce crezi ca esti tu indreptatit sa o judeci?",0
3371,,5,193,"Ce zic specialistii: ""Sunt părinți care provin din anumite comunități mai restrânse care țîn de etnie, și subiectele sunt tabu și se discuta la o vârstă mai mare, dar și cealaltă parte a părinților care la un moment dat vorbesc cu copiii lor, dar nu la inițiativa lor, ci la întrebările copilului care aud informațîi și vor să fie lămuriți"".",0
3372,,6,193,Piercing in buza la 15 ani...Eu zic ca avea nevoie de educatie de acasa in primul rand... nu de la scoala,0
3373,,7,193,"Și când ma gandesc ca a mea frumoasa zeița a fost cu mine de la 16 ani, ce și cui sa reproșez cuiva. Cine are copii sa și-i crească, cine nu sa nu-i dorească, un mic sfat. Indiferent ce a făcut aceasta fata, chiar dacă ar fi renunțat la copil nu ar fi fost un atât de mare păcat, erau alții care-l așteptau. Așa ca, in plus de decizia luată, a face un…lucru ce-l fac toate si toți aproape la vârsta asta, nu-i crima, merita sprijinita dacă nu material măcar cu sfaturi bune si nu atacată de penibili.Normal ca cei ce lupta pt alte libertăți nu au cum sa facă copii, ca încă in intestine sau stomac, fătul nu se dezvolta.",0
3374,3373,8,193,…ce și cui sa reproșez ceva…?,0
3375,,9,193,"Și mămica ei ce rol a avut în creșterea ei? Nici un sfat bun, nimic, nimic? Acum mai e și folosită fătuca pentru propagandă ordinară - dacă o ""învățau"" niște activiști antrenați prin programe ue, ori rămânea gravidă chiar mai devreme, ori își tundea părul, se îmbrăca ciudat și cerea să i se adreseze lumea cu un apelativ non-binar.",4
3376,3375,10,193,"@ : Intr-o societate neo-marxista socialista, parintii nu au vreun rol. Statul trebuie sa iti creasca copilul, inclusiv sa-ti faca educatia sexuala. Si dupa ai se mira de ce fug de acasa copii la 16 ani si isi dau parintii afara din casa si ii interneaza intr-o centru de batrani, sa moara acolo singuri si uitati...",0
3377,,11,193,"Hai bre, dar ce minciuni zice facuta. Sa mori tu, ca la 15 ani, cand ai deja ""smartphone"" de la 10 ani si access la ce vrei tu pe internet, inclusiv filme educative pe tema sexuala sau filme porno...ea saraca nu stie ca daca ala termina in ea sunt sanse sa raman gravida...astea sunt din alea ca si daca le dai prezervative gratis, nu o sa il foloseasca…pe motiv ca ""nu se simte la fel de bine""!",4
3378,,12,193,Acum nu ne apucam sa dam anticonceptionale la niste COPII ca nu isi pot stapani hormonii! Mai util ar fi ca acesti copii sa fie dusi la Biserica in fiecare duminica sa invete ca desfranarea este un mare pacat!,4
3379,3378,13,193,@georgian: la biserica le da m u i e popa...,1
3380,3378,14,193,@Geo: nu toti patesc ca tine...,0
3381,3378,15,193,"@georgian: As vrea sa-l vad pe acel popa care-i face educatia sexuala la biserica copilului tau. Vorbeste popa la slujbele de duminica despre desfranare. Si ce ? Va intelege copilul tau de ce sa se fereasca ? Desfranarea are un cuprins vast.Aici trebuie sa intervi tu ca parinte . Iar, daca nu esti un parinte capabil, lasa scoala sa completeze…educatia copilului tau.Din pacate, la noi incepe sa nu mai functioneze relatia sanatoasa parinte- copil / copil - scoala. Tu, ca parinte ii permiti copilului tau de 10 ani sa se vopseasca ( pe par, pe gene, etc,) sa se tatueze ( ba chiar il feliciti ce fain ii sta ), sa bea alcool, sa fumeze etc. Nici tu si nici scoala nu mai impuneti nici o limita copiilor. Ba, azi-maine vor ajunge o amenintare pt. voi. Va veti intreba unde ati gresit. V-ati pus intrebarea vreodata daca sunteti model bun de urmat pt. copii ? Stiti sa impuneti limite ? Stiti sa-i indrumati, sa-i formati sa creasca si sa fie ei insisi exemple bune de urmat ?",0
3382,,0,194,"A stat in gazda la o matusa de -a mea o fata de conditie modesta, care trebuia sa-si intretina familia. Am vazut timp de trei ani sa vad exact in ce consta hartuirea , discriminarea. Este ceva cumplit sa vezi cum este hartuita o femeie, lucra in mediu rural, taranca directoare a epuizat-o fizic si psihic. Nu pot sa va spun ce paine a mancat, si daca…ridica ochii din pamnat in fata tarancei care era directoare , se facea sedinta (ca in perioada comunista) si o scotea cu problema mintala. De frica zilei de maine saraca si-a cautat alt loc de munca fara sa riposteze. A vazut ea saraca ce inseamna sa nu te iubesti cu seful mare (si cu prietenii lui).",0
3383,,1,194,"Din comentarii reiese cati misogini sunt...sa nu mai zic de acei ""barbati alfa"" cum se cred care apara toti pedofilii si hartuitorii dand vina pe femei. Acelora le doresc sa le se intample asa ceva fiicei, sotiei sau mamei lor sa ii vedem atunci pentru cine militeaza sau sa li se dea replica ca 'si-a cerut-o'",0
3384,,2,194,"Alo, domnu director, fa-ti curatenie in propria institutie si nu mai tine in brate toti pedofilii. ""Mici abateri"" avute de eleva si care se pedepsesc cu tentativa de viol?? De ce a chemat-o pe fata in biroul lui? Cum se justifica treaba asta? Daca avea ceva sa-i comunice, se putea foarte bine si pe hol. Un om care vrea sa-si faca jobul pentru care a…fost angajat are grija sa se comporte ireprosabil, sa nu dea motive la astfel de interpretari. Nu mai bine angajezi tu la un internat de fete o pedagoga??",0
3385,3384,3,194,"@bla-bla: Nu este doar cămin de fete !Sunt și băieți,poate ca fata a avut mici abateri dar nu așa ar fii trebuit pedepsite ,oricum nu se compara cu ce s făcut dânsul !",0
3386,3384,4,194,@bla-bla: ...sta nevasta ta singura acolo peste noapte??or cheama companie???,4
3387,3384,5,194,"@bla-bla: ""nu mai tine in brate toti pedofilii""pedofilia se refera la copii pana in 11 ani , folositi corect termenul daca il bagati in fraza daca nu inlocuiti-l cu altceva ...Este vorba de minor aici, tot grav dar nu identic cu pana la 11 ani .In acea scola nici nu exista asa copi mici .Problema este ca in aceasta speta nu exista…gri , doar alb si negru : ori exista martori, filmari, dovezi corporale care au fost constatate de medicina legala ori raman vorbe care se pot intoarce impotriva fetei . Trebuie lucrat cu mare atentie , daca este vinovat sa i se inchida toate caile .Ce vad eu suspect e atitudinea directorului care nu lasa parintii sa ia masuri legale , aici ceva pute ...si poate dovedi o cardasie care e si mai grav .",0
3388,,6,194,"Cam subtire treaba asta. Daca are dovezi , inregistrari sa faca plangere la Politie. Daca e alta treaba, sa faca Pedagogul, ca pute a santaj.",0
3389,,7,194,cum e in stare pamantul sa mai tina astfel de monstri?,0
3390,3389,8,194,@lolita: la voi orice este posibil...,0
3391,3389,9,194,"@andi: Păi clar,așa te a făcut și doamna măta pe tine,pt că la noi e orice posibil.Ungure aș vrea să te cunosc ,să văd cât de coșuros și ce față de lăbar coșuros ai,după ,,ecran,,te dai mare dar sper că autorități să se autosesizeze,tu ai aere de terorist,trădători de țară.",2
3392,3389,10,194,"@Ro: nu cred ca'i paduche deala subnutrit cu cosuri pe fata ......... asta'i unguroc dela spurcat cu plete ,geaca cu tinte si tot felu de zorzoane ce atarna de el ...... mizerabil deala ce cere atentie ......... in cativa ani ii trece da'l draq :p",2
3393,,12,194,"ASTA SPUNE TOT: ""Anghel Todea a mai spus că părinții au decis singuri să nu implice poliția. ”Am avut o discuție cu părinții fetei și au înțeles aceste lucruri. Și anume că fata a avut mici abateri, pe care nu le aflaseră de la început....""ACOLO E O FABRICA DE QURVE!",4
3394,3393,13,194,"@Alfredo: fabrică de qurve sau sau cineva vrea să ascundă ce se întâmplă? indiferent de ”abaterile” fetei, cineva totuși ar trebui să își țină bine pantalonii. și oare a sărit o elevă de numa 15 ani pe un individ de 40? really nigga??",0
3395,3393,14,194,@Alfredo: NU E FABIRCA DE CURVE !Inseamnă că directorul e mână în mână cu pedagogul !,0
3396,3393,15,194,"@Alfredo: Confirm, din experiente proprii....Internatul ala e o pepiniera de zdrente.",0
3397,3393,16,194,@Rocco: Mentalitate de om batut in cap. Arunci cu noroi in victima care este un copil!,1
3398,3393,17,194,"@bla-bla: Copil/Necopil nu fii sigur ca fatucele de-acolo n-ar rade de eventualele tale prestatii sexuale, bre intelijentule",4
3399,3393,18,194,"@Rocco: Esti un mare mare bou! Te-ai prins ca e vorba despre niste copii, sau esti asa tampit ca nu ti-ai dat seama?",1
3400,,19,194,"mi-e scârbă, e oribil ce se întâmplă. cum să mai fie reangajat după ce a agresat sexual MINORE (sigur nu e doar o victimă și sigur sunt complici sau cel puțin știau despre ce se întâmplă în acel cămin și alți pedagogi)...iar acum mno...îi ia și directorul partea. pedofilul ar trebui fi pedepsit, la fel și complicii!!! AICI E VORBA DE ȘANTAJ ȘI MANIPULARE!!!…Unde e dreptatea?! De ce ceilalți pedagogi, de ce directorul nu oferă sprijinul necesar, de ce ar trebui să existe frica de oamenii care ar trebui să susțină și protejeze???!!",0
